market,t_off,idx,side,outcome,size,price,usdc,score,dscore,ofi,bsi,cvd,up_bid,up_ask,down_bid,down_ask,bid_sum,ask_sum,intent_before,dom_filled,opp_filled,avg_dom,avg_opp,avg_sum,imbalance,gap_to_prev_trade_s,candidate_trigger,candidate_role,confidence,predicted_opener,opener_rule,opener_match
btc-updown-5m-1777468200,70,5,BUY,Down,41.0000,0.4215,17.2800,6.5638,+0.3235,+0.7575,+0.5886,+1.7551,0.540,0.550,0.450,0.460,0.990,1.010,Down,80.00,121.00,0.4850,0.5340,1.0190,-0.204,6,avg_down_edge,avg_down,high,Down,momentum_dscore,
btc-updown-5m-1777468200,70,6,BUY,Down,40.0000,0.4462,17.8500,6.5638,+0.0000,+0.7575,+0.5886,+1.7551,0.540,0.550,0.450,0.460,0.990,1.010,Down,121.00,121.00,0.4635,0.5340,0.9975,+0.000,0,pyramid_signal,pyramid_dom,medium,Down,momentum_dscore,
btc-updown-5m-1777468200,72,7,BUY,Up,41.0000,0.5463,22.4000,6.5759,+0.0121,+0.7624,+0.7425,+1.8025,0.560,0.570,0.430,0.440,0.990,1.010,Down,161.00,121.00,0.4592,0.5340,0.9932,+0.142,2,price_drift,requote_hedge,medium,Down,momentum_dscore,
btc-updown-5m-1777468200,82,8,BUY,Up,42.0000,0.5888,24.7300,6.8125,+0.2366,+0.8140,+0.4898,+2.1793,0.590,0.600,0.400,0.410,0.990,1.010,Down,161.00,162.00,0.4592,0.5371,0.9963,-0.003,10,price_drift,requote_hedge,medium,Down,momentum_dscore,
btc-updown-5m-1777468200,92,9,BUY,Down,40.0000,0.4500,18.0000,4.9419,-1.8706,-0.0783,-1.5465,-0.4838,0.550,0.560,0.440,0.450,0.990,1.010,Down,161.00,204.00,0.4592,0.5478,1.0070,-0.118,10,unknown,unknown,low,Down,momentum_dscore,
btc-updown-5m-1777468200,94,10,BUY,Down,41.0000,0.4200,17.2200,5.0558,+0.1139,-0.0786,-1.2149,-0.4857,0.560,0.570,0.430,0.440,0.990,1.010,Down,201.00,204.00,0.4574,0.5478,1.0051,-0.007,2,price_drift,requote_dom,medium,Down,momentum_dscore,
btc-updown-5m-1777468200,98,11,BUY,Down,40.0000,0.4303,17.2100,4.8696,-0.1861,-0.0763,-0.7971,-0.4715,0.560,0.570,0.430,0.440,0.990,1.010,Down,242.00,204.00,0.4510,0.5478,0.9988,+0.085,4,price_drift,requote_dom,medium,Down,momentum_dscore,
btc-updown-5m-1777468200,104,12,BUY,Down,40.0000,0.4500,18.0000,5.6126,+0.7430,+0.1830,+1.4768,+1.4938,0.690,0.710,0.290,0.310,0.980,1.020,Down,282.00,204.00,0.4481,0.5478,0.9959,+0.160,6,price_drift,requote_dom,medium,Down,momentum_dscore,
btc-updown-5m-1777468200,104,13,BUY,Down,40.0000,0.4438,17.7522,5.6126,+0.0000,+0.1830,+1.4768,+1.4938,0.690,0.710,0.290,0.310,0.980,1.020,Down,322.00,204.00,0.4483,0.5478,0.9961,+0.224,0,unknown,unknown,low,Down,momentum_dscore,
btc-updown-5m-1777468200,106,14,BUY,Up,40.0000,0.5200,20.8000,6.7574,+1.1448,+0.1912,+1.2447,+1.5769,0.730,0.740,0.260,0.270,0.990,1.010,Down,362.00,204.00,0.4478,0.5478,0.9956,+0.279,2,signal_flip,opener_dom,high,Down,momentum_dscore,
btc-updown-5m-1777468200,106,15,BUY,Up,41.0000,0.5200,21.3200,6.7574,+0.0000,+0.1912,+1.2447,+1.5769,0.730,0.740,0.260,0.270,0.990,1.010,Up,244.00,362.00,0.5432,0.4478,0.9911,-0.195,0,avg_down_edge,avg_down,high,Down,momentum_dscore,
btc-updown-5m-1777468200,114,16,BUY,Up,63.0000,0.7872,49.5920,7.7688,+1.0114,+0.2490,+1.0612,+2.1830,0.810,0.820,0.180,0.190,0.990,1.010,Up,285.00,362.00,0.5399,0.4478,0.9877,-0.119,8,price_drift,requote_dom,medium,Down,momentum_dscore,
btc-updown-5m-1777468200,126,17,BUY,Up,83.0000,0.8498,70.5359,7.8439,+0.0750,+0.1231,+0.0348,+1.1215,0.810,0.820,0.180,0.190,0.990,1.010,Up,348.00,362.00,0.5847,0.4478,1.0325,-0.020,12,price_drift,requote_dom,medium,Down,momentum_dscore,
btc-updown-5m-1777468200,126,18,BUY,Up,30.0000,0.8300,24.9000,7.8439,+0.0000,+0.1231,+0.0348,+1.1215,0.810,0.820,0.180,0.190,0.990,1.010,Up,431.00,362.00,0.6357,0.4478,1.0835,+0.087,0,price_drift,requote_dom,medium,Down,momentum_dscore,
btc-updown-5m-1777468200,128,19,BUY,Down,60.0000,0.1995,11.9727,7.6026,-0.2412,+0.1182,+0.0300,+1.0710,0.820,0.830,0.170,0.180,0.990,1.010,Up,461.00,362.00,0.6484,0.4478,1.0962,+0.120,2,price_drift,requote_hedge,medium,Down,momentum_dscore,
btc-updown-5m-1777468200,128,20,BUY,Down,65.0000,0.1700,11.0500,7.6026,+0.0000,+0.1182,+0.0300,+1.0710,0.820,0.830,0.170,0.180,0.990,1.010,Up,461.00,422.00,0.6484,0.4125,1.0609,+0.044,0,price_drift,requote_hedge,medium,Down,momentum_dscore,
btc-updown-5m-1777468200,128,21,BUY,Down,62.0000,0.1806,11.1952,7.6026,+0.0000,+0.1182,+0.0300,+1.0710,0.820,0.830,0.170,0.180,0.990,1.010,Up,461.00,487.00,0.6484,0.3802,1.0285,-0.027,0,price_drift,requote_hedge,medium,Down,momentum_dscore,
btc-updown-5m-1777468200,268,22,BUY,Up,2.0800,0.9900,2.0592,8.1120,+0.5094,+0.1048,+0.3398,+0.3932,0.990,0.991,0.009,0.010,0.999,1.001,Up,461.00,549.00,0.6484,0.3576,1.0060,-0.087,140,pre_resolve_scoop,scoop,high,Down,momentum_dscore,
btc-updown-5m-1777468200,268,23,BUY,Up,5.0000,0.9900,4.9500,8.1120,+0.0000,+0.1048,+0.3398,+0.3932,0.990,0.991,0.009,0.010,0.999,1.001,Up,463.08,549.00,0.6499,0.3576,1.0075,-0.085,0,pre_resolve_scoop,scoop,high,Down,momentum_dscore,
btc-updown-5m-1777468200,268,24,BUY,Up,1166.5900,0.9900,1154.9241,8.1120,+0.0000,+0.1048,+0.3398,+0.3932,0.990,0.991,0.009,0.010,0.999,1.001,Up,468.08,549.00,0.6535,0.3576,1.0111,-0.080,0,pre_resolve_scoop,scoop,high,Down,momentum_dscore,
btc-updown-5m-1777468200,268,25,BUY,Up,26.0000,0.9900,25.7400,8.1120,+0.0000,+0.1048,+0.3398,+0.3932,0.990,0.991,0.009,0.010,0.999,1.001,Up,1634.67,549.00,0.8937,0.3576,1.2513,+0.497,0,pre_resolve_scoop,scoop,high,Down,momentum_dscore,
btc-updown-5m-1777468200,268,26,BUY,Up,100.0000,0.9900,99.0000,8.1120,+0.0000,+0.1048,+0.3398,+0.3932,0.990,0.991,0.009,0.010,0.999,1.001,Up,1660.67,549.00,0.8952,0.3576,1.2528,+0.503,0,pre_resolve_scoop,scoop,high,Down,momentum_dscore,
btc-updown-5m-1777468200,268,27,BUY,Up,31.4600,0.9900,31.1454,8.1120,+0.0000,+0.1048,+0.3398,+0.3932,0.990,0.991,0.009,0.010,0.999,1.001,Up,1760.67,549.00,0.9005,0.3576,1.2582,+0.525,0,pre_resolve_scoop,scoop,high,Down,momentum_dscore,
btc-updown-5m-1777468200,270,28,BUY,Up,132.0200,0.9900,130.6998,8.1358,+0.0238,+0.1145,+0.3081,+0.4343,0.990,0.991,0.009,0.010,0.999,1.001,Up,1792.13,549.00,0.9021,0.3576,1.2597,+0.531,2,pre_resolve_scoop,scoop,high,Down,momentum_dscore,
btc-updown-5m-1777468200,270,29,BUY,Up,1.0600,0.9900,1.0494,8.1358,+0.0000,+0.1145,+0.3081,+0.4343,0.990,0.991,0.009,0.010,0.999,1.001,Up,1924.15,549.00,0.9081,0.3576,1.2658,+0.556,0,pre_resolve_scoop,scoop,high,Down,momentum_dscore,
btc-updown-5m-1777468200,270,30,BUY,Up,1.1300,0.9900,1.1187,8.1358,+0.0000,+0.1145,+0.3081,+0.4343,0.990,0.991,0.009,0.010,0.999,1.001,Up,1925.21,549.00,0.9082,0.3576,1.2658,+0.556,0,pre_resolve_scoop,scoop,high,Down,momentum_dscore,
btc-updown-5m-1777468200,270,31,BUY,Up,1.0100,0.9900,0.9999,8.1358,+0.0000,+0.1145,+0.3081,+0.4343,0.990,0.991,0.009,0.010,0.999,1.001,Up,1926.34,549.00,0.9082,0.3576,1.2659,+0.556,0,pre_resolve_scoop,scoop,high,Down,momentum_dscore,
btc-updown-5m-1777468200,270,32,BUY,Up,100.0000,0.9900,99.0000,8.1358,+0.0000,+0.1145,+0.3081,+0.4343,0.990,0.991,0.009,0.010,0.999,1.001,Up,1927.35,549.00,0.9083,0.3576,1.2659,+0.557,0,pre_resolve_scoop,scoop,high,Down,momentum_dscore,
btc-updown-5m-1777468200,272,33,BUY,Up,34.1600,0.9900,33.8184,9.1217,+0.9859,+0.4642,+2.7221,+3.0282,0.999,1.000,0.000,0.001,0.999,1.001,Up,2027.35,549.00,0.9123,0.3576,1.2699,+0.574,2,pre_resolve_scoop,scoop,high,Down,momentum_dscore,
btc-updown-5m-1777468200,272,34,BUY,Up,1.1700,0.9900,1.1583,9.1217,+0.0000,+0.4642,+2.7221,+3.0282,0.999,1.000,0.000,0.001,0.999,1.001,Up,2061.51,549.00,0.9136,0.3576,1.2712,+0.579,0,pre_resolve_scoop,scoop,high,Down,momentum_dscore,
btc-updown-5m-1777468200,272,35,BUY,Up,214.1600,0.9900,212.0184,9.1217,+0.0000,+0.4642,+2.7221,+3.0282,0.999,1.000,0.000,0.001,0.999,1.001,Up,2062.68,549.00,0.9136,0.3576,1.2713,+0.580,0,pre_resolve_scoop,scoop,high,Down,momentum_dscore,
btc-updown-5m-1777468200,272,36,BUY,Up,657.0700,0.9900,650.4993,9.1217,+0.0000,+0.4642,+2.7221,+3.0282,0.999,1.000,0.000,0.001,0.999,1.001,Up,2276.84,549.00,0.9208,0.3576,1.2784,+0.611,0,pre_resolve_scoop,scoop,high,Down,momentum_dscore,
btc-updown-5m-1777468200,274,37,BUY,Up,84.3560,0.9900,83.5124,9.3477,+0.2260,+0.4724,+2.1963,+3.0681,0.990,1.000,0.000,0.010,0.990,1.010,Up,2933.91,549.00,0.9363,0.3576,1.2939,+0.685,2,pre_resolve_scoop,scoop,high,Down,momentum_dscore,
btc-updown-5m-1777468200,274,38,BUY,Up,30.4400,0.9900,30.1356,9.3477,+0.0000,+0.4724,+2.1963,+3.0681,0.990,1.000,0.000,0.010,0.990,1.010,Up,3018.27,549.00,0.9378,0.3576,1.2954,+0.692,0,pre_resolve_scoop,scoop,high,Down,momentum_dscore,
btc-updown-5m-1777468200,274,39,BUY,Up,108.1500,0.9900,107.0685,9.3477,+0.0000,+0.4724,+2.1963,+3.0681,0.990,1.000,0.000,0.010,0.990,1.010,Up,3048.71,549.00,0.9383,0.3576,1.2960,+0.695,0,pre_resolve_scoop,scoop,high,Down,momentum_dscore,
btc-updown-5m-1777468200,278,40,BUY,Up,1.9800,0.9900,1.9602,9.3480,+0.0003,+0.4843,+1.4867,+3.1572,0.990,1.000,0.000,0.010,0.990,1.010,Up,3156.86,549.00,0.9401,0.3576,1.2977,+0.704,4,pre_resolve_scoop,scoop,high,Down,momentum_dscore,
btc-updown-5m-1777468200,278,41,BUY,Up,100.0000,0.9900,99.0000,9.3480,+0.0000,+0.4843,+1.4867,+3.1572,0.990,1.000,0.000,0.010,0.990,1.010,Up,3158.84,549.00,0.9401,0.3576,1.2978,+0.704,0,pre_resolve_scoop,scoop,high,Down,momentum_dscore,
btc-updown-5m-1777468200,278,42,BUY,Up,1.0400,0.9900,1.0296,9.3480,+0.0000,+0.4843,+1.4867,+3.1572,0.990,1.000,0.000,0.010,0.990,1.010,Up,3258.84,549.00,0.9417,0.3576,1.2993,+0.712,0,pre_resolve_scoop,scoop,high,Down,momentum_dscore,
btc-updown-5m-1777468200,284,43,BUY,Up,12.0000,0.9900,11.8800,9.3672,+0.0191,+0.5182,+0.8870,+3.3128,0.991,0.999,0.001,0.009,0.992,1.008,Up,3259.88,549.00,0.9417,0.3576,1.2993,+0.712,6,pre_resolve_scoop,scoop,high,Down,momentum_dscore,
btc-updown-5m-1777468200,292,44,BUY,Up,1.0600,0.9900,1.0494,9.3756,+0.0085,+0.5195,+0.7076,+3.8463,0.999,1.000,0.000,0.001,0.999,1.001,Up,3271.88,549.00,0.9419,0.3576,1.2995,+0.713,8,deadline_cleanup,cleanup,high,Down,momentum_dscore,
btc-updown-5m-1777468200,292,45,BUY,Up,275.2740,0.9900,272.5213,9.3756,+0.0000,+0.5195,+0.7076,+3.8463,0.999,1.000,0.000,0.001,0.999,1.001,Up,3272.94,549.00,0.9419,0.3576,1.2995,+0.713,0,deadline_cleanup,cleanup,high,Down,momentum_dscore,
btc-updown-5m-1777468200,292,46,BUY,Up,1.0600,0.9900,1.0494,9.3756,+0.0000,+0.5195,+0.7076,+3.8463,0.999,1.000,0.000,0.001,0.999,1.001,Up,3548.21,549.00,0.9456,0.3576,1.3032,+0.732,0,deadline_cleanup,cleanup,high,Down,momentum_dscore,
btc-updown-5m-1777468200,292,47,BUY,Up,1.0600,0.9900,1.0494,9.3756,+0.0000,+0.5195,+0.7076,+3.8463,0.999,1.000,0.000,0.001,0.999,1.001,Up,3549.27,549.00,0.9456,0.3576,1.3032,+0.732,0,deadline_cleanup,cleanup,high,Down,momentum_dscore,
btc-updown-5m-1777468200,292,48,BUY,Up,1.0600,0.9900,1.0494,9.3756,+0.0000,+0.5195,+0.7076,+3.8463,0.999,1.000,0.000,0.001,0.999,1.001,Up,3550.33,549.00,0.9456,0.3576,1.3033,+0.732,0,deadline_cleanup,cleanup,high,Down,momentum_dscore,
btc-updown-5m-1777468200,292,49,BUY,Up,1.5000,0.9900,1.4850,9.3756,+0.0000,+0.5195,+0.7076,+3.8463,0.999,1.000,0.000,0.001,0.999,1.001,Up,3551.39,549.00,0.9457,0.3576,1.3033,+0.732,0,deadline_cleanup,cleanup,high,Down,momentum_dscore,
btc-updown-5m-1777468200,292,50,BUY,Up,1.0600,0.9900,1.0494,9.3756,+0.0000,+0.5195,+0.7076,+3.8463,0.999,1.000,0.000,0.001,0.999,1.001,Up,3552.89,549.00,0.9457,0.3576,1.3033,+0.732,0,deadline_cleanup,cleanup,high,Down,momentum_dscore,
btc-updown-5m-1777468200,292,51,BUY,Up,1.8700,0.9900,1.8513,9.3756,+0.0000,+0.5195,+0.7076,+3.8463,0.999,1.000,0.000,0.001,0.999,1.001,Up,3553.95,549.00,0.9457,0.3576,1.3033,+0.732,0,deadline_cleanup,cleanup,high,Down,momentum_dscore,
btc-updown-5m-1777468200,292,52,BUY,Up,1.0600,0.9900,1.0494,9.3756,+0.0000,+0.5195,+0.7076,+3.8463,0.999,1.000,0.000,0.001,0.999,1.001,Up,3555.82,549.00,0.9457,0.3576,1.3033,+0.733,0,deadline_cleanup,cleanup,high,Down,momentum_dscore,
btc-updown-5m-1777468200,292,53,BUY,Up,1.0600,0.9900,1.0494,9.3756,+0.0000,+0.5195,+0.7076,+3.8463,0.999,1.000,0.000,0.001,0.999,1.001,Up,3556.88,549.00,0.9457,0.3576,1.3033,+0.733,0,deadline_cleanup,cleanup,high,Down,momentum_dscore,
btc-updown-5m-1777468200,292,54,BUY,Up,1.0600,0.9900,1.0494,9.3756,+0.0000,+0.5195,+0.7076,+3.8463,0.999,1.000,0.000,0.001,0.999,1.001,Up,3557.94,549.00,0.9457,0.3576,1.3033,+0.733,0,deadline_cleanup,cleanup,high,Down,momentum_dscore,
btc-updown-5m-1777468200,292,55,BUY,Up,1.0600,0.9900,1.0494,9.3756,+0.0000,+0.5195,+0.7076,+3.8463,0.999,1.000,0.000,0.001,0.999,1.001,Up,3559.00,549.00,0.9457,0.3576,1.3034,+0.733,0,deadline_cleanup,cleanup,high,Down,momentum_dscore,
btc-updown-5m-1777468200,292,56,BUY,Up,1.0600,0.9900,1.0494,9.3756,+0.0000,+0.5195,+0.7076,+3.8463,0.999,1.000,0.000,0.001,0.999,1.001,Up,3560.06,549.00,0.9458,0.3576,1.3034,+0.733,0,deadline_cleanup,cleanup,high,Down,momentum_dscore,
btc-updown-5m-1777468200,292,57,BUY,Up,1.0600,0.9900,1.0494,9.3756,+0.0000,+0.5195,+0.7076,+3.8463,0.999,1.000,0.000,0.001,0.999,1.001,Up,3561.12,549.00,0.9458,0.3576,1.3034,+0.733,0,deadline_cleanup,cleanup,high,Down,momentum_dscore,
btc-updown-5m-1777468200,304,58,BUY,Up,1.0600,0.9900,1.0494,9.4673,+0.0917,+0.6290,+1.2552,+5.4794,0.999,1.000,0.000,0.001,0.999,1.001,Up,3562.18,549.00,0.9458,0.3576,1.3034,+0.733,12,deadline_cleanup,cleanup,high,Down,momentum_dscore,
btc-updown-5m-1777468500,20,0,BUY,Down,40.0000,0.5025,20.1000,6.3215,+0.0000,+0.7379,+0.2180,+6.0741,0.520,0.530,0.470,0.480,0.990,1.010,,0.00,0.00,0.0000,0.0000,0.0000,+0.000,,signal_open,opener_dom,high,Down,momentum_dscore,match
btc-updown-5m-1777468500,24,1,BUY,Up,40.0000,0.4957,19.8298,6.5089,+0.1874,+0.7235,+0.2785,+5.2183,0.580,0.590,0.410,0.420,0.990,1.010,Down,40.00,0.00,0.5025,0.0000,0.0000,+1.000,4,parity_gap,hedge_topup,medium,Down,momentum_dscore,
btc-updown-5m-1777468500,26,2,BUY,Up,5.6818,0.5600,3.1818,7.2716,+0.7627,+0.7698,+0.2266,+5.3788,0.590,0.600,0.400,0.410,0.990,1.010,Down,40.00,40.00,0.5025,0.4957,0.9982,+0.000,2,price_drift,requote_hedge,medium,Down,momentum_dscore,
btc-updown-5m-1777468500,28,3,BUY,Up,11.9048,0.5800,6.9048,7.2749,+0.0032,+0.7968,+0.3369,+5.6108,0.610,0.620,0.380,0.390,0.990,1.010,Down,40.00,45.68,0.5025,0.5037,1.0062,-0.066,2,price_drift,requote_hedge,medium,Down,momentum_dscore,
btc-updown-5m-1777468500,28,4,BUY,Up,2.5000,0.5800,1.4500,7.2749,+0.0000,+0.7968,+0.3369,+5.6108,0.610,0.620,0.380,0.390,0.990,1.010,Down,40.00,57.59,0.5025,0.5195,1.0220,-0.180,0,parity_gap,hedge_topup,medium,Down,momentum_dscore,
btc-updown-5m-1777468500,28,5,BUY,Up,42.0000,0.5900,24.7800,7.2749,+0.0000,+0.7968,+0.3369,+5.6108,0.610,0.620,0.380,0.390,0.990,1.010,Down,40.00,60.09,0.5025,0.5220,1.0245,-0.201,0,price_drift,requote_hedge,medium,Down,momentum_dscore,
btc-updown-5m-1777468500,28,6,BUY,Up,2.5714,0.5800,1.4914,7.2749,+0.0000,+0.7968,+0.3369,+5.6108,0.610,0.620,0.380,0.390,0.990,1.010,Down,40.00,102.09,0.5025,0.5500,1.0525,-0.437,0,parity_gap,hedge_topup,medium,Down,momentum_dscore,
btc-updown-5m-1777468500,28,7,BUY,Up,9.6700,0.5800,5.6086,7.2749,+0.0000,+0.7968,+0.3369,+5.6108,0.610,0.620,0.380,0.390,0.990,1.010,Down,40.00,104.66,0.5025,0.5507,1.0532,-0.447,0,parity_gap,hedge_topup,medium,Down,momentum_dscore,
btc-updown-5m-1777468500,28,8,BUY,Up,9.3333,0.5800,5.4133,7.2749,+0.0000,+0.7968,+0.3369,+5.6108,0.610,0.620,0.380,0.390,0.990,1.010,Down,40.00,114.33,0.5025,0.5532,1.0557,-0.482,0,parity_gap,hedge_topup,medium,Down,momentum_dscore,
btc-updown-5m-1777468500,28,9,BUY,Up,5.0000,0.5800,2.9000,7.2749,+0.0000,+0.7968,+0.3369,+5.6108,0.610,0.620,0.380,0.390,0.990,1.010,Down,40.00,123.66,0.5025,0.5552,1.0577,-0.511,0,parity_gap,hedge_topup,medium,Down,momentum_dscore,
btc-updown-5m-1777468500,28,10,BUY,Up,35.7800,0.5384,19.2634,7.2749,+0.0000,+0.7968,+0.3369,+5.6108,0.610,0.620,0.380,0.390,0.990,1.010,Down,40.00,128.66,0.5025,0.5562,1.0587,-0.526,0,price_drift,requote_hedge,medium,Down,momentum_dscore,
btc-updown-5m-1777468500,36,11,BUY,Up,46.0000,0.6700,30.8200,7.6295,+0.3546,+0.7132,+0.8771,+3.4427,0.680,0.690,0.310,0.320,0.990,1.010,Down,40.00,164.44,0.5025,0.5523,1.0548,-0.609,8,price_drift,requote_hedge,medium,Down,momentum_dscore,
btc-updown-5m-1777468500,36,12,BUY,Up,45.0000,0.6656,29.9500,7.6295,+0.0000,+0.7132,+0.8771,+3.4427,0.680,0.690,0.310,0.320,0.990,1.010,Down,40.00,210.44,0.5025,0.5780,1.0805,-0.681,0,parity_gap,hedge_topup,medium,Down,momentum_dscore,
btc-updown-5m-1777468500,40,13,BUY,Up,49.0000,0.6900,33.8100,7.8851,+0.2557,+0.7301,+0.6822,+3.5200,0.720,0.730,0.270,0.280,0.990,1.010,Down,40.00,255.44,0.5025,0.5935,1.0960,-0.729,4,price_drift,requote_hedge,medium,Down,momentum_dscore,
btc-updown-5m-1777468500,42,14,BUY,Up,52.0000,0.7100,36.9200,7.9954,+0.1103,+0.6323,+0.4642,+3.2578,0.580,0.590,0.410,0.420,0.990,1.010,Down,40.00,304.44,0.5025,0.6090,1.1115,-0.768,2,price_drift,requote_hedge,medium,Down,momentum_dscore,
btc-updown-5m-1777468500,74,15,BUY,Up,0.9300,0.5200,0.4836,6.8255,-1.1698,+0.4807,+0.4828,+1.7307,0.570,0.580,0.420,0.430,0.990,1.010,Down,40.00,356.44,0.5025,0.6237,1.1262,-0.798,32,signal_flip,opener_dom,high,Down,momentum_dscore,
btc-updown-5m-1777468500,74,16,BUY,Up,40.0000,0.4800,19.2000,6.8255,+0.0000,+0.4807,+0.4828,+1.7307,0.570,0.580,0.420,0.430,0.990,1.010,Up,357.37,40.00,0.6235,0.5025,1.1260,+0.799,0,avg_down_edge,avg_down,high,Down,momentum_dscore,
btc-updown-5m-1777468500,74,17,BUY,Up,40.0000,0.4800,19.2000,6.8255,+0.0000,+0.4807,+0.4828,+1.7307,0.570,0.580,0.420,0.430,0.990,1.010,Up,397.37,40.00,0.6090,0.5025,1.1115,+0.817,0,unknown,unknown,low,Down,momentum_dscore,
btc-updown-5m-1777468500,84,18,BUY,Down,31.5700,0.4579,14.4565,7.1831,+0.3576,+0.4977,+0.2575,+1.7345,0.510,0.520,0.480,0.490,0.990,1.010,Up,437.37,40.00,0.5972,0.5025,1.0997,+0.832,10,price_drift,requote_hedge,medium,Down,momentum_dscore,
btc-updown-5m-1777468500,84,19,BUY,Down,40.0000,0.4500,18.0000,7.1831,+0.0000,+0.4977,+0.2575,+1.7345,0.510,0.520,0.480,0.490,0.990,1.010,Up,437.37,71.57,0.5972,0.4828,1.0801,+0.719,0,parity_gap,hedge_topup,medium,Down,momentum_dscore,
btc-updown-5m-1777468500,118,20,BUY,Down,35.0000,0.4800,16.8000,6.0086,-1.1746,+0.4052,-0.0481,+1.1492,0.420,0.430,0.570,0.580,0.990,1.010,Up,437.37,111.57,0.5972,0.4711,1.0683,+0.594,34,signal_flip,opener_dom,high,Down,momentum_dscore,
btc-updown-5m-1777468500,118,21,BUY,Down,20.0000,0.4600,9.2000,6.0086,+0.0000,+0.4052,-0.0481,+1.1492,0.420,0.430,0.570,0.580,0.990,1.010,Down,146.57,437.37,0.4732,0.5972,1.0704,-0.498,0,avg_down_edge,avg_down,high,Down,momentum_dscore,
btc-updown-5m-1777468500,132,22,BUY,Up,19.0000,0.4900,9.3100,6.8469,+0.8383,+0.4992,+0.4967,+1.7279,0.590,0.600,0.400,0.410,0.990,1.010,Down,166.57,437.37,0.4716,0.5972,1.0688,-0.448,14,price_drift,requote_hedge,medium,Down,momentum_dscore,
btc-updown-5m-1777468500,132,23,BUY,Up,0.7000,0.5000,0.3500,6.8469,+0.0000,+0.4992,+0.4967,+1.7279,0.590,0.600,0.400,0.410,0.990,1.010,Down,166.57,456.37,0.4716,0.5928,1.0644,-0.465,0,price_drift,requote_hedge,medium,Down,momentum_dscore,
btc-updown-5m-1777468500,140,24,BUY,Up,43.0000,0.6300,27.0900,7.2564,+0.4095,+0.5187,+0.6491,+1.9518,0.630,0.640,0.360,0.370,0.990,1.010,Down,166.57,457.07,0.4716,0.5926,1.0642,-0.466,8,price_drift,requote_hedge,medium,Down,momentum_dscore,
btc-updown-5m-1777468500,142,25,BUY,Up,44.0000,0.6300,27.7200,7.2752,+0.0188,+0.5025,+0.4818,+1.8536,0.630,0.640,0.360,0.370,0.990,1.010,Down,166.57,500.07,0.4716,0.5958,1.0674,-0.500,2,parity_gap,hedge_topup,medium,Down,momentum_dscore,
btc-updown-5m-1777468500,142,26,BUY,Up,46.0000,0.6300,28.9800,7.2752,+0.0000,+0.5025,+0.4818,+1.8536,0.630,0.640,0.360,0.370,0.990,1.010,Down,166.57,544.07,0.4716,0.5986,1.0702,-0.531,0,parity_gap,hedge_topup,medium,Down,momentum_dscore,
btc-updown-5m-1777468500,156,27,BUY,Up,51.0000,0.7002,35.7090,7.6036,+0.3284,+0.3635,-0.3000,+1.6698,0.670,0.680,0.320,0.330,0.990,1.010,Down,166.57,590.07,0.4716,0.6010,1.0727,-0.560,14,price_drift,requote_hedge,medium,Down,momentum_dscore,
btc-updown-5m-1777468500,158,28,BUY,Down,51.0000,0.2500,12.7500,7.4092,-0.1944,+0.3233,-0.3893,+1.5301,0.650,0.660,0.340,0.350,0.990,1.010,Down,166.57,641.07,0.4716,0.6089,1.0805,-0.588,2,price_drift,requote_dom,medium,Down,momentum_dscore,
btc-updown-5m-1777468500,166,29,BUY,Up,49.0000,0.6772,33.1840,7.3367,-0.0726,+0.3419,+0.3321,+1.7137,0.700,0.710,0.290,0.300,0.990,1.010,Down,217.57,641.07,0.4197,0.6089,1.0286,-0.493,8,price_drift,requote_hedge,medium,Down,momentum_dscore,
btc-updown-5m-1777468500,166,30,BUY,Up,46.0000,0.6600,30.3600,7.3367,+0.0000,+0.3419,+0.3321,+1.7137,0.700,0.710,0.290,0.300,0.990,1.010,Down,217.57,690.07,0.4197,0.6138,1.0334,-0.521,0,price_drift,requote_hedge,medium,Down,momentum_dscore,
btc-updown-5m-1777468500,172,31,BUY,Down,44.0000,0.3112,13.6924,6.4129,-0.9238,+0.0734,-0.6561,+0.4515,0.620,0.630,0.370,0.380,0.990,1.010,Down,217.57,736.07,0.4197,0.6167,1.0363,-0.544,6,price_drift,requote_dom,medium,Down,momentum_dscore,
btc-updown-5m-1777468500,182,32,BUY,Up,16.1290,0.6900,11.1290,6.6245,+0.2116,+0.0965,-0.2357,+0.4819,0.720,0.730,0.270,0.280,0.990,1.010,Down,261.57,736.07,0.4014,0.6167,1.0181,-0.476,10,price_drift,requote_hedge,medium,Down,momentum_dscore,
btc-updown-5m-1777468500,194,33,BUY,Up,58.0000,0.7600,44.0800,7.1707,+0.5462,+0.1630,+0.6907,+0.8699,0.820,0.830,0.170,0.180,0.990,1.010,Down,261.57,752.20,0.4014,0.6182,1.0197,-0.484,12,price_drift,requote_hedge,medium,Down,momentum_dscore,
btc-updown-5m-1777468500,196,34,BUY,Up,11.1100,0.7900,8.7769,7.2303,+0.0597,+0.1630,+0.5297,+0.8689,0.830,0.840,0.160,0.170,0.990,1.010,Down,261.57,810.20,0.4014,0.6284,1.0298,-0.512,2,price_drift,requote_hedge,medium,Down,momentum_dscore,
